[Gene ID]	[Transcript ID]	[Gene Name or Symbol]	[Previous ID(s)]	
TGME49_319730	TGME49_319730-t26_1	N/A	Previous IDs: 1909.t000182, 641.m01534, TGME49_119730, TgGLEAN_1397, TgGlmHMM_2499, TgTigrScan_6567, mrna.TGME49_119730A, tigr:cds.TGME49_119730A<br>	
TGME49_319740	TGME49_319740-t26_1	N/A	Previous IDs: 1909.t000183, 641.m02556, TGME49_119740, TgGLEAN_1294, TgGLEAN_1295, TgGlmHMM_2500, TgTigrScan_6568, TgTigrScan_6569, TgTigrScan_6570, TgTwinScan_2215, mrna.TGME49_119740A, tigr:cds.TGME49_119740A<br>	
TGME49_319850	TGME49_319850-t26_1	N/A	Previous IDs: 1909.t000184, 641.m01535, TGME49_119850, TgGLEAN_1293, TgGlmHMM_2501, TgTigrScan_6570, TgTwinScan_2216, mrna.TGME49_119850A, tigr:cds.TGME49_119850A<br>	
TGME49_319860	TGME49_319860-t26_1	N/A	Previous IDs: 1909.t000185, 641.m01537, TGME49_119860, TgGLEAN_1398, TgGlmHMM_2502, TgTigrScan_6571, TgTwinScan_2217, mrna.TGME49_119860A, tigr:cds.TGME49_119860A<br>	
TGME49_319870	TGME49_319870-t26_1	N/A	Previous IDs: 1909.t000186, 641.m01538, TGME49_119870, TgGLEAN_1399, TgGlmHMM_2503, TgTigrScan_6572, TgTwinScan_2218, mrna.TGME49_119870A, tigr:cds.TGME49_119870A<br>	
TGME49_319880	TGME49_319880-t26_1	N/A	Previous IDs: 1909.t000187, 641.m01539, TGME49_119880, TgGLEAN_1292, TgGlmHMM_2504, TgTigrScan_6573, TgTwinScan_2219, TgTwinScan_2220, mrna.TGME49_119880A, tigr:cds.TGME49_119880A<br>	
TGME49_319890	TGME49_319890-t26_1	N/A	Previous IDs: 1909.t000188, 641.m01540, TGME49_119890, TgGLEAN_1400, TgGlmHMM_2505, TgTigrScan_6574, TgTwinScan_2221, mrna.TGME49_119890A, tigr:cds.TGME49_119890A<br>	
TGME49_319900	TGME49_319900-t26_1	N/A	Previous IDs: 1909.t000189, 641.m01541, TGME49_119900, TgGLEAN_1401, TgGlmHMM_2506, TgTigrScan_6577, TgTwinScan_2223, mrna.TGME49_119900A, tigr:cds.TGME49_119900A<br>	
TGME49_319910	TGME49_319910-t26_1	N/A	Previous IDs: 1909.t000190, 641.m00176, TGME49_119910, TgGLEAN_1402, TgGlmHMM_2506, TgTigrScan_6577, TgTwinScan_2224, TgTwinScan_2225, mrna.TGME49_119910A, tigr:cds.TGME49_119910A<br>	
TGME49_319920	TGME49_319920-t26_1	N/A	Previous IDs: 1909.t000191, 641.m00177, TGME49_119920, TgGLEAN_1403, TgGlmHMM_2506, TgTigrScan_6577, TgTwinScan_2226, mrna.TGME49_119920A, tigr:cds.TGME49_119920A<br>	
TGME49_319930	TGME49_319930-t26_1	N/A	Previous IDs: 1909.t000192, 641.m01543, TGME49_119930, TgGLEAN_1404, TgGlmHMM_2506, TgTigrScan_6577, TgTwinScan_2227, mrna.TGME49_119930A, tigr:cds.TGME49_119930A<br>	
TGME49_319935	TGME49_319935-t26_1	N/A	Previous IDs: 1909.t000278, TGME49_119935<br>	
TGME49_319940	TGME49_319940-t26_1	N/A	Previous IDs: 1909.t000193, 641.m01544, TGME49_119940, TgGLEAN_1290, TgGlmHMM_2507, TgTigrScan_6578, TgTwinScan_2228, mrna.TGME49_119940A, tigr:cds.TGME49_119940A<br>	
TGME49_319950	TGME49_319950-t26_1	N/A	Previous IDs: 1909.t000194, 641.m01545, TGME49_119950, TgGLEAN_1405, TgGlmHMM_2508, TgTwinScan_2230, mrna.TGME49_119950A, tigr:cds.TGME49_119950A<br>	
TGME49_319960	TGME49_319960-t26_1	N/A	Previous IDs: 1909.t000195, 641.m03151, TGME49_119960, TgGLEAN_1289, TgGlmHMM_2509, TgTigrScan_6578, TgTwinScan_2231, mrna.TGME49_119960A, tigr:cds.TGME49_119960A<br>	
TGME49_319970	TGME49_319970-t26_1	SUB10	Previous IDs: 1909.t000196, 641.m01546, TGME49_119970, TgGLEAN_1287, TgGLEAN_1288, TgGlmHMM_2509, TgTigrScan_6578, TgTwinScan_2232, mrna.TGME49_119970A, tigr:cds.TGME49_119970A<br>	
TGME49_319980	TGME49_319980-t26_1	N/A	Previous IDs: 1909.t000197, 641.m03168, TGME49_119980, TgGlmHMM_2510, TgTigrScan_6579, mrna.TGME49_119980A, tigr:cds.TGME49_119980A<br>	
TGME49_319988	TGME49_319988-t26_1	N/A	Previous IDs: 1909.t000198, TGME49_119990, TgGLEAN_1406, TgGlmHMM_2510, TgTigrScan_6579, TgTwinScan_2233<br>	
TGME49_319992	TGME49_319992-t26_1	N/A	Previous IDs: 1909.t000199, 641.m02555, TGME49_119990, TgGLEAN_1406, TgGlmHMM_2510, TgTigrScan_6579, TgTwinScan_2233, mrna.TGME49_119990A, tigr:cds.TGME49_119990A<br>	
TGME49_320000	TGME49_320000-t26_1	N/A	Previous IDs: 1909.t000200, 641.m02554, TGME49_120000, TgGLEAN_1407, TgGlmHMM_2510, TgTigrScan_6579, TgTwinScan_2234, mrna.TGME49_120000A, tigr:cds.TGME49_120000A<br>	
TGME49_320005	TGME49_320005-t26_1	N/A	Previous IDs: 1909.t000201, TGME49_120005<br>	
TGME49_320010	TGME49_320010-t26_1	N/A	Previous IDs: 1909.t000202, 641.m01547, TGME49_120010, TgGLEAN_1408, TgGlmHMM_2510, TgTigrScan_6581, TgTwinScan_2236, mrna.TGME49_120010A, tigr:cds.TGME49_120010A<br>	
TGME49_320015	TGME49_320015-t26_1	N/A	Previous IDs: 1909.t000203, TGME49_120015<br>	
TGME49_320020	TGME49_320020-t26_1	N/A	Previous IDs: 1909.t000204, 641.m01548, TGME49_120020, TgGLEAN_1409, TgGlmHMM_2512, TgTigrScan_6581, TgTwinScan_2237, mrna.TGME49_120020A, tigr:cds.TGME49_120020A<br>	
TGME49_320030	TGME49_320030-t26_1	N/A	Previous IDs: 1909.t000205, 641.m01549, TGME49_120030, TgGLEAN_1285, TgGlmHMM_2513, TgTigrScan_6582, mrna.TGME49_120030A, tigr:cds.TGME49_120030A<br>	
TGME49_320040	TGME49_320040-t26_1	N/A	Previous IDs: 1909.t000206, 641.m00003, TGME49_120040, TgGLEAN_1411, TgGlmHMM_2514, TgTigrScan_6583, TgTwinScan_2239, mrna.TGME49_120040A, tigr:cds.TGME49_120040A<br>	
TGME49_320050	TGME49_320050-t26_1	RPL5	Previous IDs: 1909.t000207, 641.m00186, TGME49_120050, TgGLEAN_1284, TgGlmHMM_2515, TgTigrScan_6584, TgTwinScan_2240, mrna.TGME49_120050A, tigr:cds.TGME49_120050A<br>	
TGME49_320060	TGME49_320060-t26_1	N/A	Previous IDs: 1909.t000208, 641.m02560, TGME49_120060, TgGLEAN_1283, TgGlmHMM_2515, TgTigrScan_6584, TgTwinScan_2241, mrna.TGME49_120060A, tigr:cds.TGME49_120060A<br>	
TGME49_320070	TGME49_320070-t26_1	N/A	Previous IDs: 1909.t000209, 641.m02557, TGME49_120070, TgGLEAN_1412, TgGlmHMM_2516, TgTwinScan_2242, mrna.TGME49_120070A, tigr:cds.TGME49_120070A<br>	
TGME49_320080	TGME49_320080-t26_1	N/A	Previous IDs: 1909.t000210, 641.m01554, TGME49_120080, TgGLEAN_1282, TgGlmHMM_2517, TgTigrScan_6585, TgTigrScan_6586, TgTwinScan_2243, mrna.TGME49_120080A, tigr:cds.TGME49_120080A<br>	
TGME49_320090	TGME49_320090-t26_1	N/A	Previous IDs: 1909.t000211, 641.m02559, TGME49_120090, TgGLEAN_1281, TgGlmHMM_2519, TgTigrScan_6588, TgTwinScan_2244, mrna.TGME49_120090A, tigr:cds.TGME49_120090A<br>	
TGME49_320100	TGME49_320100-t26_1	N/A	Previous IDs: 1909.t000212, 641.m01555, TGME49_120100, TgGLEAN_1279, TgGLEAN_1280, TgGlmHMM_2520, TgTigrScan_6589, TgTigrScan_6590, TgTwinScan_2245, mrna.TGME49_120100A, tigr:cds.TGME49_120100A<br>	
TGME49_320105	TGME49_320105-t26_1	N/A	Previous IDs: 1909.t000213, TGME49_120105<br>	
TGME49_320110	TGME49_320110-t26_1	PCNA2	Previous IDs: 1909.t000214, 641.m00011, TGME49_120110, TgGLEAN_1413, TgGlmHMM_2521, TgTigrScan_6591, TgTwinScan_2246, mrna.TGME49_120110A, tigr:cds.TGME49_120110A<br>	
TGME49_320120	TGME49_320120-t26_1	N/A	Previous IDs: 1909.t000215, 641.m02558, TGME49_120120, TgTigrScan_7802, mrna.TGME49_120120A, tigr:cds.TGME49_120120A<br>	
TGME49_320130	TGME49_320130-t26_1	N/A	Previous IDs: 1909.t000216, 641.m03162, TGME49_120130, TgGLEAN_1414, TgGlmHMM_2521, TgTigrScan_7803, TgTwinScan_2247, mrna.TGME49_120130A, tigr:cds.TGME49_120130A<br>	
TGME49_320135	TGME49_320135-t26_1	N/A	Previous IDs: 1909.t000217, TGME49_120135<br>	
TGME49_320140	TGME49_320140-t26_1	N/A	Previous IDs: 1909.t000218, 641.m01557, TGME49_120140, TgGLEAN_1415, TgGlmHMM_2521, TgTigrScan_7803, TgTwinScan_2248, mrna.TGME49_120140A, tigr:cds.TGME49_120140A<br>	
TGME49_320150	TGME49_320150-t26_1	N/A	Previous IDs: 1909.t000219, 641.m01558, TGME49_120150, TgGLEAN_1416, TgGlmHMM_2521, TgTigrScan_7804, TgTwinScan_2249, mrna.TGME49_120150A, tigr:cds.TGME49_120150A<br>	
TGME49_320160	TGME49_320160-t26_1	N/A	Previous IDs: 1909.t000220, 641.m01559, TGME49_120160, TgGLEAN_1278, TgGlmHMM_2522, TgTigrScan_7805, TgTwinScan_2250, mrna.TGME49_120160A, tigr:cds.TGME49_120160A<br>	
TGME49_320170	TGME49_320170-t26_1	SRS6	Previous IDs: 1909.t000221, 641.m01560, TGME49_120170, TgGLEAN_1417, TgGlmHMM_2523, TgTigrScan_7807, TgTwinScan_2251, mrna.TGME49_120170A, tigr:cds.TGME49_120170A<br>	
TGME49_320180	TGME49_320180-t26_1	BSR4	Previous IDs: 1909.t000222, 641.m01561, TGME49_120180, TgGLEAN_1418, TgGlmHMM_2523, TgTigrScan_7808, TgTwinScan_2253, mrna.TGME49_120180A, tigr:cds.TGME49_120180A<br>	
TGME49_320190	TGME49_320190-t26_1	SRS9	Previous IDs: 1909.t000223, 641.m01562, TGME49_120190, TgGLEAN_1419, TgGlmHMM_2524, TgTigrScan_4755, TgTwinScan_2254, mrna.TGME49_120190A, tigr:cds.TGME49_120190A<br>	
TGME49_320200	TGME49_320200-t26_1	SRS16A	Previous IDs: 1909.t000224, 641.m01563, TGME49_120200, TgGLEAN_1420, TgGlmHMM_2525, TgTigrScan_4756, mrna.TGME49_120200A, tigr:cds.TGME49_120200A<br>	
TGME49_320210	TGME49_320210-t26_1	N/A	Previous IDs: 1909.t000225, 641.m01564, TGME49_120210, TgGLEAN_1275, TgGlmHMM_2526, TgTigrScan_4757, TgTwinScan_2255, mrna.TGME49_120210A, tigr:cds.TGME49_120210A<br>	
TGME49_320220	TGME49_320220-t26_1	N/A	Previous IDs: 1909.t000226, 641.m00178, TGME49_120220, TgGLEAN_1421, TgGlmHMM_2527, TgTigrScan_4758, TgTwinScan_2256, mrna.TGME49_120220A, tigr:cds.TGME49_120220A<br>	
TGME49_320230	TGME49_320230-t26_1	SRS15C	Previous IDs: 1909.t000227, 641.m01566, TGME49_120230, TgGLEAN_1422, TgGlmHMM_2528, TgTigrScan_4759, TgTwinScan_2257, mrna.TGME49_120230A, tigr:cds.TGME49_120230A<br>	
TGME49_320240	TGME49_320240-t26_1	SRS15B	Previous IDs: 1909.t000228, 641.m01567, TGME49_120240, TgGLEAN_1423, TgGlmHMM_2529, TgTigrScan_4760, TgTwinScan_2258, mrna.TGME49_120240A, tigr:cds.TGME49_120240A<br>	
TGME49_320250	TGME49_320250-t26_1	SRS15A	Previous IDs: 1909.t000229, 641.m01568, TGME49_120250, TgGLEAN_1424, TgGlmHMM_2530, TgTigrScan_4762, TgTwinScan_2259, mrna.TGME49_120250A, tigr:cds.TGME49_120250A<br>	
TGME49_320260	TGME49_320260-t26_1	N/A	Previous IDs: 1909.t000230, 641.m01569, TGME49_120260, TgGLEAN_1425, TgGlmHMM_2530, TgTigrScan_4764, TgTwinScan_2260, mrna.TGME49_120260A, tigr:cds.TGME49_120260A<br>	
TGME49_320270	TGME49_320270-t26_1	N/A	Previous IDs: 1909.t000231, 641.m01570, TGME49_120270, TgGlmHMM_2531, TgTigrScan_4765, TgTwinScan_2261, mrna.TGME49_120270A, tigr:cds.TGME49_120270A<br>	
TGME49_320280	TGME49_320280-t26_1	N/A	Previous IDs: 1909.t000232, 641.m01571, TGME49_120280, TgGLEAN_1426, TgGlmHMM_2532, TgTigrScan_4766, TgTwinScan_2262, mrna.TGME49_120280A, tigr:cds.TGME49_120280A<br>	
TGME49_320290	TGME49_320290-t26_1	N/A	Previous IDs: 1909.t000233, 641.m01572, TGME49_120290, TgGLEAN_1274, TgGlmHMM_2533, TgTigrScan_4767, TgTwinScan_2263, mrna.TGME49_120290A, tigr:cds.TGME49_120290A<br>	
TGME49_320300	TGME49_320300-t26_1	N/A	Previous IDs: 1909.t000234, 641.m01573, TGME49_120300, TgGLEAN_1427, TgGLEAN_1428, TgGlmHMM_2534, TgTigrScan_4768, TgTigrScan_4769, TgTwinScan_2264, mrna.TGME49_120300A, tigr:cds.TGME49_120300A<br>	
TGME49_320410	TGME49_320410-t26_1	N/A	Previous IDs: 1909.t000235, TGME49_120410, TgGLEAN_1273, TgTigrScan_4770, mrna.TGME49_120410A, tigr:cds.TGME49_120410A<br>	
TGME49_320430	TGME49_320430-t26_1	N/A	Previous IDs: 1909.t000236, 641.m01576, TGME49_120430, TgGLEAN_1272, TgGlmHMM_2535, TgTigrScan_4772, TgTwinScan_2265, mrna.TGME49_120430A, tigr:cds.TGME49_120430A<br>	
TGME49_320440	TGME49_320440-t26_1	N/A	Previous IDs: 1909.t000237, 641.m02561, TGME49_120440, TgGLEAN_1271, TgGlmHMM_2536, TgTigrScan_4773, TgTwinScan_2267, mrna.TGME49_120440A, tigr:cds.TGME49_120440A<br>	
TGME49_320450	TGME49_320450-t26_1	N/A	Previous IDs: 1909.t000238, 641.m00179, TGME49_120450, TgGLEAN_1429, TgGlmHMM_2537, TgTigrScan_4774, TgTwinScan_2268, mrna.TGME49_120450A, tigr:cds.TGME49_120450A<br>	
TGME49_320460	TGME49_320460-t26_1	N/A	Previous IDs: 1909.t000239, 641.m01578, TGME49_120460, TgGLEAN_1430, TgGLEAN_1431, TgGlmHMM_2537, TgGlmHMM_2538, TgTigrScan_4775, TgTwinScan_2269, TgTwinScan_2270, mrna.TGME49_120460A, tigr:cds.TGME49_120460A<br>	
TGME49_320465	TGME49_320465-t26_1	N/A	Previous IDs: 1909.t000240, TGME49_120465<br>	
TGME49_320470	TGME49_320470-t26_1	N/A	Previous IDs: 1909.t000241, 641.m03148, TGME49_120470, TgGLEAN_1270, TgGlmHMM_2540, TgTigrScan_4776, TgTwinScan_2271, mrna.TGME49_120470A, tigr:cds.TGME49_120470A<br>	
TGME49_320480	TGME49_320480-t26_1	N/A	Previous IDs: 1909.t000242, 641.m00008, TGME49_120480, TgGLEAN_1269, TgGlmHMM_2540, TgTigrScan_4776, TgTwinScan_2272, mrna.TGME49_120480A, tigr:cds.TGME49_120480A<br>	
TGME49_320490	TGME49_320490-t26_1	N/A	Previous IDs: 1909.t000243, 641.m01580, TGME49_120490, TgGLEAN_1433, TgGlmHMM_2541, TgTigrScan_4778, TgTwinScan_2273, mrna.TGME49_120490A, tigr:cds.TGME49_120490A<br>	
TGME49_320500	TGME49_320500-t26_1	N/A	Previous IDs: 1909.t000244, 641.m01581, TGME49_120500, TgGLEAN_1267, TgGLEAN_1268, TgGlmHMM_2542, TgTigrScan_4779, TgTwinScan_2274, TgTwinScan_2275, mrna.TGME49_120500A, tigr:cds.TGME49_120500A<br>	
TGME49_320515	TGME49_320515-t26_1	N/A	Previous IDs: 1909.t000245, 641.m01581, 641.m03147, TGME49_120510, TGME49_120520, TgGLEAN_1264, TgGLEAN_1265, TgGlmHMM_2542, TgTigrScan_4782, TgTigrScan_4783, TgTwinScan_2276, mrna.TGME49_120510A, mrna.TGME49_120520A, tigr:cds.TGME49_120510A, tigr:cds.TGME49_120520A<br>	
TGME49_320525	TGME49_320525-t26_1	N/A	Previous IDs: 1909.t000246, TGME49_120525<br>	
TGME49_320530	TGME49_320530-t26_1	N/A	Previous IDs: 1909.t000247, 641.m01582, TGME49_120530, TgGLEAN_1263, TgGlmHMM_2542, TgTigrScan_4784, TgTwinScan_2277, mrna.TGME49_120530A, tigr:cds.TGME49_120530A<br>	
TGME49_320540	TGME49_320540-t26_1	N/A	Previous IDs: 1909.t000248, 641.m01583, TGME49_120540, TgGLEAN_1434, TgGlmHMM_2543, TgTigrScan_4785, TgTwinScan_2278, mrna.TGME49_120540A, tigr:cds.TGME49_120540A<br>	
TGME49_320550	TGME49_320550-t26_1	N/A	Previous IDs: 1909.t000249, 641.m02570, 641.m03146, TGME49_120550, TgGLEAN_1261, TgGLEAN_1262, TgGlmHMM_2544, TgTigrScan_4786, TgTwinScan_2279, TgTwinScan_2280, mrna.TGME49_120550A, tigr:cds.TGME49_120550A<br>	
TGME49_320560	TGME49_320560-t26_1	N/A	Previous IDs: 1909.t000250, 641.m01585, TGME49_120560, TgGLEAN_1435, TgGlmHMM_2545, TgTigrScan_4787, TgTwinScan_2281, mrna.TGME49_120560A, tigr:cds.TGME49_120560A<br>	
TGME49_320570	TGME49_320570-t26_1	N/A	Previous IDs: 1909.t000251, 641.m00185, TGME49_120570, TgGLEAN_1260, TgGlmHMM_2546, TgTigrScan_4788, TgTwinScan_2282, mrna.TGME49_120570A, tigr:cds.TGME49_120570A<br>	
TGME49_320580	TGME49_320580-t26_1	N/A	Previous IDs: 1909.t000252, 641.m00180, TGME49_120580, TgGLEAN_1436, TgGLEAN_1437, TgTigrScan_4789, mrna.TGME49_120580A, tigr:cds.TGME49_120580A<br>	
TGME49_320588	TGME49_320588-t26_1	N/A	Previous IDs: 1909.t000253, TGME49_120590, TgGLEAN_1257, TgGLEAN_1258, TgGLEAN_1259, TgGlmHMM_2546, TgTigrScan_4790, TgTwinScan_2283, TgTwinScan_2284, TgTwinScan_2285<br>	
TGME49_320592	TGME49_320592-t26_1	N/A	Previous IDs: 1909.t000254, 641.m02569, TGME49_120590, TgGLEAN_1257, TgGLEAN_1258, TgGLEAN_1259, TgGlmHMM_2546, TgTigrScan_4790, TgTwinScan_2283, TgTwinScan_2284, TgTwinScan_2285, mrna.TGME49_120590A, tigr:cds.TGME49_120590A<br>	
TGME49_320600	TGME49_320600-t26_1	N/A	Previous IDs: 1909.t000255, 641.m01588, TGME49_120600, TgGLEAN_1256, TgGlmHMM_2547, TgTigrScan_4791, TgTwinScan_2286, mrna.TGME49_120600A, tigr:cds.TGME49_120600A<br>	
TGME49_320610	TGME49_320610-t26_1	N/A	Previous IDs: 1909.t000256, 641.m02562, TGME49_120610, TgTigrScan_4792, mrna.TGME49_120610A, tigr:cds.TGME49_120610A<br>	
TGME49_320620	TGME49_320620-t26_1	N/A	Previous IDs: 1909.t000257, 641.m00183, TGME49_120620, TgGLEAN_1255, TgGlmHMM_2547, TgTigrScan_4793, TgTwinScan_2287, mrna.TGME49_120620A, tigr:cds.TGME49_120620A<br>	
TGME49_320630	TGME49_320630-t26_1	N/A	Previous IDs: 1909.t000258, 641.m00182, TGME49_120630, TgGLEAN_1254, TgGlmHMM_2547, TgTigrScan_4794, TgTwinScan_2288, mrna.TGME49_120630A, tigr:cds.TGME49_120630A<br>	
TGME49_320640	TGME49_320640-t26_1	N/A	Previous IDs: 1909.t000259, 641.m01591, TGME49_120640, TgGLEAN_1253, TgGlmHMM_2547, TgTigrScan_4795, TgTwinScan_2289, mrna.TGME49_120640A, tigr:cds.TGME49_120640A<br>	
TGME49_320650	TGME49_320650-t26_1	N/A	Previous IDs: 1909.t000260, 641.m02563, TGME49_120650, TgGLEAN_1438, TgGLEAN_1439, TgGlmHMM_2548, TgTigrScan_4796, TgTigrScan_4797, TgTwinScan_2290, mrna.TGME49_120650A, tigr:cds.TGME49_120650A<br>	
TGME49_320655	TGME49_320655-t26_1	N/A	Previous IDs: TGME49_120655<br>	
TGME49_320660	TGME49_320660-t26_1	N/A	Previous IDs: 1909.t000261, TGME49_120660<br>	
TGME49_320670	TGME49_320670-t26_1	N/A	Previous IDs: 1909.t000262, 641.m01593, TGME49_120670, TgGLEAN_1252, TgGlmHMM_2549, TgTigrScan_4798, TgTwinScan_2291, TgTwinScan_2292, TgTwinScan_2293, mrna.TGME49_120670A, tigr:cds.TGME49_120670A<br>	
TGME49_320680	TGME49_320680-t26_1	AP2IV2	Previous IDs: 1909.t000263, 641.m01593, TGME49_120680, TgGLEAN_1251, TgGlmHMM_2550, TgTigrScan_4798, TgTwinScan_2294, mrna.TGME49_120680A, tigr:cds.TGME49_120680A<br>	
TGME49_320690	TGME49_320690-t26_1	N/A	Previous IDs: 1909.t000264, 641.m01594, TGME49_120690, TgGLEAN_1441, TgGlmHMM_2551, TgTigrScan_4801, TgTwinScan_2295, mrna.TGME49_120690A, tigr:cds.TGME49_120690A<br>	
TGME49_320700	TGME49_320700-t26_1	AP2IV1	Previous IDs: 1909.t000265, 641.m01594, TGME49_120700, TgGLEAN_1442, TgGlmHMM_2551, TgTigrScan_4801, TgTwinScan_2296, mrna.TGME49_120700A, tigr:cds.TGME49_120700A<br>	
TGME49_320710	TGME49_320710-t26_1	N/A	Previous IDs: 1909.t000266, 641.m02568, TGME49_120710, TgGLEAN_1251, TgGlmHMM_2552, TgTigrScan_4802, TgTwinScan_2297, mrna.TGME49_120710A, tigr:cds.TGME49_120710A<br>	
TGME49_320715	TGME49_320715-t26_1	N/A	Previous IDs: 1909.t000284, TGME49_120715<br>	
TGME49_320720	TGME49_320720-t26_1	N/A	Previous IDs: 1909.t000267, 641.m02567, TGME49_120720, TgGlmHMM_2552, TgTwinScan_2298, mrna.TGME49_120720A, tigr:cds.TGME49_120720A<br>	
TGME49_320730	TGME49_320730-t26_1	N/A	Previous IDs: 1909.t000268, 641.m02566, TGME49_120730, TgGLEAN_1250, TgGlmHMM_2552, TgTwinScan_2298, mrna.TGME49_120730A, tigr:cds.TGME49_120730A<br>	
TGME49_320740	TGME49_320740-t26_1	N/A	Previous IDs: 1909.t000269, 641.m00181, TGME49_120740, TgGLEAN_1249, TgGlmHMM_2552, TgTigrScan_4806, TgTwinScan_2299, mrna.TGME49_120740A, tigr:cds.TGME49_120740A<br>	
TGME49_320750	TGME49_320750-t26_1	N/A	Previous IDs: 1909.t000270, 641.m02564, TGME49_120750, TgGLEAN_1248, TgGlmHMM_2552, TgTigrScan_4807, TgTwinScan_2300, mrna.TGME49_120750A, tigr:cds.TGME49_120750A<br>	
TGME49_320760	TGME49_320760-t26_1	N/A	Previous IDs: 1909.t000271, 641.m03164, TGME49_120760, TgGLEAN_1444, TgGlmHMM_2553, TgTigrScan_4809, TgTwinScan_2301, mrna.TGME49_120760A, tigr:cds.TGME49_120760A<br>	
TGME49_320770	TGME49_320770-t26_1	N/A	Previous IDs: 1909.t000272, 641.m01597, TGME49_120770, TgGLEAN_1445, TgGlmHMM_2553, TgTigrScan_4810, mrna.TGME49_120770A, tigr:cds.TGME49_120770A<br>	
TGME49_320780	TGME49_320780-t26_1	N/A	Previous IDs: 1909.t000274, TGME49_120780<br>	
TGME49_321170	TGME49_321170-t26_1	N/A	Previous IDs: 1916.t000002, 644.m00075, TGME49_121170, TgTigrScan_3899, mrna.TGME49_121170A, tigr:cds.TGME49_121170A<br>	
TGME49_321270	TGME49_321270-t26_1	N/A	Previous IDs: 1913.t000001, TGME49_121270<br>	
TGME49_321280	TGME49_321280-t26_1	N/A	Previous IDs: 1913.t000002, 645.m00682, TGME49_121280, TgGLEAN_0276, TgTigrScan_7178, TgTwinScan_2313, mrna.TGME49_121280A, tigr:cds.TGME49_121280A<br>	
TGME49_321290	TGME49_321290-t26_1	N/A	Previous IDs: 1913.t000003, 645.m00305, TGME49_121290, TgGLEAN_0281, TgGLEAN_0282, TgGlmHMM_2558, TgTigrScan_7179, TgTwinScan_2315, TgTwinScan_2316, mrna.TGME49_121290A, tigr:cds.TGME49_121290A<br>	
TGME49_321300	TGME49_321300-t26_1	N/A	Previous IDs: 1913.t000004, 645.m00306, TGME49_121300, TgGLEAN_0274, TgGlmHMM_2559, TgTigrScan_7180, TgTwinScan_2317, mrna.TGME49_121300A, tigr:cds.TGME49_121300A<br>	
TGME49_321310	TGME49_321310-t26_1	N/A	Previous IDs: 1913.t000005, 645.m00307, TGME49_121310, TgGLEAN_0283, TgGlmHMM_2560, TgTigrScan_7181, TgTwinScan_2318, mrna.TGME49_121310A, tigr:cds.TGME49_121310A<br>	
TGME49_321320	TGME49_321320-t26_1	N/A	Previous IDs: TGME49_121320, TgGLEAN_0283, TgGlmHMM_2560, TgTigrScan_7181, TgTwinScan_2318<br>	
TGME49_321340	TGME49_321340-t26_1	N/A	Previous IDs: 1913.t000006, 645.m00308, TGME49_121340, TgGLEAN_0271, TgGLEAN_0272, TgGLEAN_0273, TgGlmHMM_2561, TgTigrScan_7182, TgTwinScan_2319, TgTwinScan_2320, mrna.TGME49_121340A, tigr:cds.TGME49_121340A<br>	
TGME49_321350	TGME49_321350-t26_1	N/A	Previous IDs: TGME49_121350, TgGLEAN_0284, TgGlmHMM_2562, TgTigrScan_7184<br>	
TGME49_321360	TGME49_321360-t26_1	N/A	Previous IDs: 1913.t000007, 645.m00309, TGME49_121360, TgGLEAN_0284, TgGlmHMM_2562, TgTigrScan_7184, TgTwinScan_2321, mrna.TGME49_121360A, tigr:cds.TGME49_121360A<br>	
TGME49_321370	TGME49_321370-t26_1	N/A	Previous IDs: 1913.t000008, TGME49_121370, TgGLEAN_0269, TgGlmHMM_2563, TgTigrScan_7185, TgTwinScan_2322, mrna.TGME49_121370A, tigr:cds.TGME49_121370A<br>	
TGME49_321380	TGME49_321380-t26_1	N/A	Previous IDs: TGME49_121380, TgGlmHMM_2563, TgTigrScan_7186<br>	
TGME49_321390	TGME49_321390-t26_1	N/A	Previous IDs: 1913.t000009, 645.m00681, TGME49_121390, TgGlmHMM_2563, TgTigrScan_7186, mrna.TGME49_121390A, tigr:cds.TGME49_121390A<br>	
TGME49_321400	TGME49_321400-t26_1	N/A	Previous IDs: 1913.t000010, TGME49_121400, TgGlmHMM_2563, mrna.TGME49_121400A, tigr:cds.TGME49_121400A<br>	
TGME49_321410	TGME49_321410-t26_1	N/A	Previous IDs: 1913.t000011, 645.m00310, TGME49_121410, TgGLEAN_0285, TgGlmHMM_2564, TgTigrScan_7187, TgTigrScan_7188, TgTwinScan_2323, mrna.TGME49_121410A, tigr:cds.TGME49_121410A<br>	
TGME49_321420	TGME49_321420-t26_1	N/A	Previous IDs: 1913.t000012, 645.m00311, TGME49_121420, TgGLEAN_0268, TgGlmHMM_2565, TgTigrScan_7189, TgTwinScan_2324, mrna.TGME49_121420A, tigr:cds.TGME49_121420A<br>	
TGME49_321430	TGME49_321430-t26_1	N/A	Previous IDs: 1913.t000013, 645.m00312, TGME49_121430, TgGLEAN_0267, TgGlmHMM_2566, TgTigrScan_7189, TgTwinScan_2325, mrna.TGME49_121430A, tigr:cds.TGME49_121430A<br>	
TGME49_321440	TGME49_321440-t26_1	SANT	Previous IDs: 1913.t000014, 645.m00313, TGME49_121440, TgGLEAN_0266, TgGlmHMM_2567, TgTigrScan_7189, TgTwinScan_2326, mrna.TGME49_121440A, tigr:cds.TGME49_121440A<br>	
